PID,Environment,Condition,Phase,Trial,Target_Distance,Distance_Travelled,prop
48,0,0,0,5,3,2.264281509,0.754760503
48,0,0,0,6,3,2.493998187,0.831332729
48,0,0,0,7,2,1.518944494,0.759472247
48,0,0,0,8,4,3.290453078,0.82261327
48,0,0,0,9,2,1.664048317,0.832024159
48,0,0,0,10,4,3.28665712,0.82166428
48,0,0,0,11,2,1.494554778,0.747277389
48,0,0,0,12,4,3.418836183,0.854709046
48,0,0,0,13,4,3.441328994,0.860332249
48,0,0,0,14,2,1.717756435,0.858878218
48,0,0,0,15,2,1.557127586,0.778563793
48,0,0,2,31,2,1.872394772,0.936197386
48,0,0,2,32,3,2.744642096,0.914880699
48,0,0,2,33,3,2.822075962,0.940691987
48,0,0,2,34,3,2.503154645,0.834384882
48,0,0,2,35,2,1.793585626,0.896792813
48,0,0,2,36,2,1.700774226,0.850387113
48,0,0,2,37,3,2.595527501,0.865175834
48,0,0,2,38,3,2.882527086,0.960842362
48,0,0,2,39,2,1.706090973,0.853045487
48,0,0,2,40,4,3.794866111,0.948716528
48,0,0,2,41,4,3.722992954,0.930748239
48,0,0,2,42,4,3.008847048,0.752211762
48,0,0,2,43,2,1.498421219,0.74921061
48,0,0,2,44,4,3.570992616,0.892748154
48,0,0,2,45,4,3.902382379,0.975595595
49,0,0,0,1,4,3.482266097,0.870566524
49,0,0,0,2,2,1.410450787,0.705225394
49,0,0,0,3,4,3.339998122,0.834999531
49,0,0,0,4,4,3.096359685,0.774089921
49,0,0,0,5,2,1.507022749,0.753511375
49,0,0,0,6,4,3.215160566,0.803790142
49,0,0,0,7,2,1.360386647,0.680193324
49,0,0,0,8,3,2.010587657,0.670195886
49,0,0,0,9,2,1.422451139,0.71122557
49,0,0,0,10,3,2.236233227,0.745411076
49,0,0,0,11,4,3.447825325,0.861956331
49,0,0,0,12,2,1.47895945,0.739479725
49,0,0,0,13,3,2.121414659,0.70713822
49,0,0,0,14,3,2.170129146,0.723376382
49,0,0,0,15,3,2.194054378,0.731351459
49,0,0,2,31,2,1.917281967,0.958640984
49,0,0,2,32,4,3.388881899,0.847220475
49,0,0,2,33,4,3.351997547,0.837999387
49,0,0,2,34,2,1.601754449,0.800877225
49,0,0,2,35,3,2.243183351,0.747727784
49,0,0,2,36,2,1.533697511,0.766848756
49,0,0,2,37,4,3.423803609,0.855950902
49,0,0,2,38,3,2.252384987,0.750794996
49,0,0,2,39,3,2.294855505,0.764951835
49,0,0,2,40,3,2.40784324,0.802614413
49,0,0,2,41,4,3.349465327,0.837366332
49,0,0,2,42,3,1.975822543,0.658607514
49,0,0,2,43,4,3.503438333,0.875859583
49,0,0,2,44,2,1.356163469,0.678081735
49,0,0,2,45,2,1.525013057,0.762506529
50,0,0,0,1,2,1.771569752,0.885784876
50,0,0,0,2,4,3.926376159,0.98159404
50,0,0,0,3,2,1.714436535,0.857218268
50,0,0,0,4,4,3.901887281,0.97547182
50,0,0,0,5,3,2.829220377,0.943073459
50,0,0,0,6,3,2.842156326,0.947385442
50,0,0,0,7,4,3.59770155,0.899425388
50,0,0,0,8,3,2.793863319,0.931287773
50,0,0,0,9,2,1.616484363,0.808242182
50,0,0,0,10,2,1.613844888,0.806922444
50,0,0,0,11,3,2.53361383,0.844537943
50,0,0,0,12,2,1.726017215,0.863008608
50,0,0,0,13,3,3.1828789,1.060959633
50,0,0,0,14,4,4.380495478,1.09512387
50,0,0,0,15,4,4.437140713,1.109285178
50,0,0,2,31,4,4.404295208,1.101073802
50,0,0,2,32,3,3.131389215,1.043796405
50,0,0,2,33,4,4.1424286,1.03560715
50,0,0,2,34,4,4.193767232,1.048441808
50,0,0,2,35,3,2.734701489,0.911567163
50,0,0,2,36,2,1.909442203,0.954721102
50,0,0,2,37,2,1.66839844,0.83419922
50,0,0,2,38,4,3.875961921,0.96899048
50,0,0,2,39,4,4.240568172,1.060142043
50,0,0,2,40,3,2.981041527,0.993680509
50,0,0,2,41,2,1.738348974,0.869174487
50,0,0,2,42,2,1.589980089,0.794990045
50,0,0,2,43,3,2.912079956,0.970693319
50,0,0,2,44,3,2.912775699,0.970925233
50,0,0,2,45,2,1.769086013,0.884543007
51,1,0,0,1,2,1.77523694,0.88761847
51,1,0,0,2,3,3.03348103,1.011160343
51,1,0,0,3,4,4.194092735,1.048523184
51,1,0,0,4,4,3.594385983,0.898596496
51,1,0,0,5,3,2.34529701,0.78176567
51,1,0,0,6,3,2.85924254,0.953080847
51,1,0,0,7,3,2.34881551,0.782938503
51,1,0,0,8,2,1.423696421,0.711848211
51,1,0,0,9,2,1.718997329,0.859498665
51,1,0,0,10,4,3.566322643,0.891580661
51,1,0,0,11,2,1.674894517,0.837447259
51,1,0,0,12,3,3.043530512,1.014510171
51,1,0,0,13,4,3.997100853,0.999275213
51,1,0,0,14,4,3.74587265,0.936468163
51,1,0,0,15,2,1.801331596,0.900665798
51,1,0,2,31,3,2.788760546,0.929586849
51,1,0,2,32,2,1.870724742,0.935362371
51,1,0,2,33,3,2.871659091,0.957219697
51,1,0,2,34,3,3.021629101,1.0072097
51,1,0,2,35,3,2.685119353,0.895039784
51,1,0,2,36,3,2.774605883,0.924868628
51,1,0,2,37,4,3.899956587,0.974989147
51,1,0,2,38,4,3.809337539,0.952334385
51,1,0,2,39,4,3.64874125,0.912185313
51,1,0,2,40,4,3.460835758,0.86520894
51,1,0,2,41,4,3.229855652,0.807463913
51,1,0,2,42,2,1.800167963,0.900083982
51,1,0,2,43,2,1.823848215,0.911924108
51,1,0,2,44,2,2.007688724,1.003844362
51,1,0,2,45,2,2.066466303,1.033233152
52,1,0,0,1,2,1.810190459,0.90509523
52,1,0,0,2,4,3.609884957,0.902471239
52,1,0,0,3,4,3.472872203,0.868218051
52,1,0,0,4,2,1.657655557,0.828827779
52,1,0,0,5,4,3.727540736,0.931885184
52,1,0,0,6,4,3.437178517,0.859294629
52,1,0,0,7,4,2.908959623,0.727239906
52,1,0,0,8,2,1.598507412,0.799253706
52,1,0,0,9,3,2.550465293,0.850155098
52,1,0,0,10,2,1.599579476,0.799789738
52,1,0,0,11,2,1.792196963,0.896098482
52,1,0,0,12,3,2.698454224,0.899484741
52,1,0,0,13,3,2.703027317,0.901009106
52,1,0,0,14,3,2.703150637,0.901050212
52,1,0,0,15,3,2.609497842,0.869832614
52,1,0,2,31,3,2.697022224,0.899007408
52,1,0,2,32,4,3.783669392,0.945917348
52,1,0,2,33,3,2.265241282,0.755080427
52,1,0,2,34,2,1.71143541,0.855717705
52,1,0,2,35,3,2.600874742,0.866958247
52,1,0,2,36,3,2.550908003,0.850302668
52,1,0,2,37,3,2.773506358,0.924502119
52,1,0,2,38,2,1.700598497,0.850299249
52,1,0,2,39,4,3.5782449,0.894561225
52,1,0,2,40,4,3.814276065,0.953569016
52,1,0,2,41,4,3.874286598,0.96857165
52,1,0,2,42,4,3.749548161,0.93738704
52,1,0,2,43,2,1.64569951,0.822849755
52,1,0,2,44,2,1.723173698,0.861586849
52,1,0,2,45,2,1.800405857,0.900202929
53,1,0,0,1,3,2.452963355,0.817654452
53,1,0,0,2,4,3.479516291,0.869879073
53,1,0,0,3,2,1.296350664,0.648175332
53,1,0,0,4,2,1.148907752,0.574453876
53,1,0,0,5,2,1.847963747,0.923981874
53,1,0,0,7,3,3.147463463,1.049154488
53,1,0,0,8,2,1.561495637,0.780747819
53,1,0,0,9,4,4.526450878,1.13161272
53,1,0,0,10,3,2.782289723,0.927429908
53,1,0,0,11,3,3.299649885,1.099883295
53,1,0,0,12,4,4.212355197,1.053088799
53,1,0,0,13,4,4.403287203,1.100821801
53,1,0,0,14,3,2.982343811,0.994114604
53,1,0,0,15,4,3.7634965,0.940874125
53,1,0,2,31,3,3.322245171,1.107415057
53,1,0,2,32,2,2.142486611,1.071243306
53,1,0,2,33,3,2.809246072,0.936415357
53,1,0,2,34,4,4.060629768,1.015157442
53,1,0,2,35,3,2.951738721,0.983912907
53,1,0,2,36,3,3.075888361,1.02529612
53,1,0,2,37,2,2.063058272,1.031529136
53,1,0,2,38,2,2.162827742,1.081413871
53,1,0,2,39,4,4.270999652,1.067749913
53,1,0,2,40,3,2.996490327,0.998830109
53,1,0,2,41,2,2.011107658,1.005553829
53,1,0,2,42,4,3.995690518,0.99892263
53,1,0,2,43,4,4.284210829,1.071052707
53,1,0,2,44,4,3.848938096,0.962234524
53,1,0,2,45,2,1.978466481,0.989233241
54,1,0,0,1,4,3.332841878,0.83321047
54,1,0,0,2,4,3.499962727,0.874990682
54,1,0,0,3,4,3.288963122,0.822240781
54,1,0,0,4,3,2.928499931,0.976166644
54,1,0,0,5,3,3.422436583,1.140812194
54,1,0,0,6,4,3.598099755,0.899524939
54,1,0,0,7,4,4.006494613,1.001623653
54,1,0,0,8,2,1.784650075,0.892325038
54,1,0,0,9,2,2.048469684,1.024234842
54,1,0,0,10,3,3.095556169,1.031852056
54,1,0,0,11,3,2.720425258,0.906808419
54,1,0,0,12,3,2.987627386,0.995875795
54,1,0,0,13,2,2.164274361,1.082137181
54,1,0,0,14,2,2.168990453,1.084495227
54,1,0,0,15,2,2.514050464,1.257025232
54,1,0,2,31,3,3.27736606,1.092455353
54,1,0,2,32,3,3.262992118,1.087664039
54,1,0,2,33,2,2.346042567,1.173021284
54,1,0,2,34,2,2.373797506,1.186898753
54,1,0,2,35,2,1.897382215,0.948691108
54,1,0,2,36,4,4.150537772,1.037634443
54,1,0,2,37,2,2.244515866,1.122257933
54,1,0,2,38,4,3.73262169,0.933155423
54,1,0,2,39,4,3.924277252,0.981069313
54,1,0,2,40,3,2.956297698,0.985432566
54,1,0,2,41,2,2.201670305,1.100835153
54,1,0,2,42,4,3.887989763,0.971997441
54,1,0,2,43,4,3.937647301,0.984411825
54,1,0,2,44,3,3.241800037,1.080600012
54,1,0,2,45,3,2.881320547,0.960440182
55,1,0,0,1,2,1.724341215,0.862170608
55,1,0,0,2,2,1.759093121,0.879546561
55,1,0,0,3,2,1.827763511,0.913881756
55,1,0,0,4,2,1.900990703,0.950495352
55,1,0,0,5,2,1.768975189,0.884487595
55,1,0,0,6,4,3.825442861,0.956360715
55,1,0,0,7,4,3.7029148,0.9257287
55,1,0,0,8,4,3.874762994,0.968690749
55,1,0,0,9,3,2.837838566,0.945946189
55,1,0,0,10,3,2.671206965,0.890402322
55,1,0,0,11,4,3.737054498,0.934263625
55,1,0,0,12,4,3.627346248,0.906836562
55,1,0,0,13,3,2.633559239,0.87785308
55,1,0,0,14,3,2.890592718,0.963530906
55,1,0,0,15,3,2.513889391,0.83796313
55,1,0,2,31,4,3.623207367,0.905801842
55,1,0,2,32,2,1.990307858,0.995153929
55,1,0,2,33,2,2.029920207,1.014960104
55,1,0,2,34,2,1.875734329,0.937867165
55,1,0,2,35,3,2.853533639,0.95117788
55,1,0,2,36,4,3.716295634,0.929073909
55,1,0,2,37,3,2.663715694,0.887905231
55,1,0,2,38,2,1.748885463,0.874442732
55,1,0,2,39,3,2.883340761,0.961113587
55,1,0,2,40,2,1.914474793,0.957237397
55,1,0,2,41,3,2.676758419,0.892252806
55,1,0,2,42,4,3.725898427,0.931474607
55,1,0,2,43,4,3.382419808,0.845604952
55,1,0,2,44,3,2.709465194,0.903155065
55,1,0,2,45,4,3.753802955,0.938450739
56,1,0,0,1,4,3.137140778,0.784285195
56,1,0,0,2,3,2.248554181,0.74951806
56,1,0,0,3,2,1.370751964,0.685375982
56,1,0,0,4,2,1.430298173,0.715149087
56,1,0,0,5,3,2.393164123,0.797721374
56,1,0,0,6,2,1.484944425,0.742472213
56,1,0,0,7,3,2.718263208,0.906087736
56,1,0,0,8,4,3.396640155,0.849160039
56,1,0,0,9,3,2.162085755,0.720695252
56,1,0,0,10,2,1.688358643,0.844179322
56,1,0,0,11,2,1.771421456,0.885710728
56,1,0,0,12,3,2.645966802,0.881988934
56,1,0,0,13,4,3.165926878,0.79148172
56,1,0,0,14,4,3.438431619,0.859607905
56,1,0,0,15,4,3.498275119,0.87456878
56,1,0,2,31,2,1.95968865,0.979844325
56,1,0,2,32,3,2.375571902,0.791857301
56,1,0,2,33,2,2.097953226,1.048976613
56,1,0,2,34,4,3.571985602,0.892996401
56,1,0,2,35,2,1.970062152,0.985031076
56,1,0,2,36,2,1.813082172,0.906541086
56,1,0,2,37,2,2.048798372,1.024399186
56,1,0,2,38,3,3.200765072,1.066921691
56,1,0,2,39,3,3.251410013,1.083803338
56,1,0,2,40,4,4.012828641,1.00320716
56,1,0,2,41,4,3.819664954,0.954916239
56,1,0,2,42,4,3.534910642,0.883727661
56,1,0,2,43,3,3.009653692,1.003217897
56,1,0,2,44,4,3.825871254,0.956467814
56,1,0,2,45,3,3.226789155,1.075596385
57,1,0,0,1,3,2.050435975,0.683478658
57,1,0,0,2,2,1.24370197,0.621850985
57,1,0,0,3,3,2.404368611,0.801456204
57,1,0,0,4,4,3.305163775,0.826290944
57,1,0,0,5,2,1.274583716,0.637291858
57,1,0,0,6,3,1.978847695,0.659615898
57,1,0,0,7,3,2.321383603,0.773794534
57,1,0,0,8,3,2.450242699,0.816747566
57,1,0,0,9,4,3.563049656,0.890762414
57,1,0,0,10,4,3.778662305,0.944665576
57,1,0,0,11,2,1.580144944,0.790072472
57,1,0,0,12,2,1.541787256,0.770893628
57,1,0,0,13,4,3.399353306,0.849838327
57,1,0,0,14,4,3.602073424,0.900518356
57,1,0,0,15,2,1.633082665,0.816541333
57,1,0,2,31,2,1.978153755,0.989076878
57,1,0,2,32,4,3.694183197,0.923545799
57,1,0,2,33,2,1.822056963,0.911028482
57,1,0,2,34,4,3.542966874,0.885741719
57,1,0,2,35,3,2.834881177,0.944960392
57,1,0,2,36,3,2.897567748,0.965855916
57,1,0,2,37,4,4.035888589,1.008972147
57,1,0,2,38,2,1.885586098,0.942793049
57,1,0,2,39,4,3.619521712,0.904880428
57,1,0,2,40,2,1.798813722,0.899406861
57,1,0,2,41,4,4.053957932,1.013489483
57,1,0,2,42,3,2.941776503,0.980592168
57,1,0,2,43,3,2.889159412,0.963053137
57,1,0,2,44,3,2.881843508,0.960614503
57,1,0,2,45,2,1.909008749,0.954504375
58,1,0,0,1,3,2.277514191,0.759171397
58,1,0,0,2,2,1.599444264,0.799722132
58,1,0,0,3,2,1.920830459,0.96041523
58,1,0,0,4,3,2.955622187,0.985207396
58,1,0,0,5,4,3.599762409,0.899940602
58,1,0,0,6,4,3.48801859,0.872004648
58,1,0,0,7,4,3.341217094,0.835304274
58,1,0,0,8,3,2.311380392,0.770460131
58,1,0,0,9,4,3.301037364,0.825259341
58,1,0,0,10,2,2.031711893,1.015855947
58,1,0,0,11,2,2.091847966,1.045923983
58,1,0,0,12,2,2.096200527,1.048100264
58,1,0,0,13,4,4.767755392,1.191938848
58,1,0,0,14,3,3.548201192,1.182733731
58,1,0,0,15,3,3.782238549,1.260746183
58,1,0,2,31,4,4.116490132,1.029122533
58,1,0,2,32,4,4.198137547,1.049534387
58,1,0,2,33,2,2.198537256,1.099268628
58,1,0,2,34,3,3.657897556,1.219299185
58,1,0,2,35,2,2.114682651,1.057341326
58,1,0,2,36,3,3.306663871,1.10222129
58,1,0,2,37,2,2.22029705,1.110148525
58,1,0,2,38,2,2.436842142,1.218421071
58,1,0,2,39,3,3.533849613,1.177949871
58,1,0,2,40,2,2.276895715,1.138447858
58,1,0,2,41,4,5.549551294,1.387387824
58,1,0,2,42,4,4.416907606,1.104226902
58,1,0,2,43,4,4.574742248,1.143685562
58,1,0,2,44,3,3.545930661,1.181976887
58,1,0,2,45,3,3.607293545,1.202431182
59,1,0,0,1,3,2.87188456,0.957294853
59,1,0,0,2,4,3.668402711,0.917100678
59,1,0,0,3,2,1.917949201,0.958974601
59,1,0,0,4,3,3.271051383,1.090350461
59,1,0,0,5,4,4.073516327,1.018379082
59,1,0,0,6,3,2.932180085,0.977393362
59,1,0,0,7,3,3.032164384,1.010721461
59,1,0,0,8,2,1.953398487,0.976699244
59,1,0,0,9,3,3.059557259,1.01985242
59,1,0,0,10,2,1.790697515,0.895348758
59,1,0,0,11,2,1.865990647,0.932995324
59,1,0,0,12,2,2.033132967,1.016566484
59,1,0,0,13,4,4.368608687,1.092152172
59,1,0,0,14,4,4.414365275,1.103591319
59,1,0,0,15,4,4.082777637,1.020694409
59,1,0,2,31,4,4.495314883,1.123828721
59,1,0,2,32,4,4.574216793,1.143554198
59,1,0,2,33,3,3.116533331,1.038844444
59,1,0,2,34,3,3.33069552,1.11023184
59,1,0,2,35,2,2.058603264,1.029301632
59,1,0,2,36,2,2.345593531,1.172796766
59,1,0,2,37,2,2.074396605,1.037198303
59,1,0,2,38,4,4.811450144,1.202862536
59,1,0,2,39,4,5.096488455,1.274122114
59,1,0,2,40,2,2.228403606,1.114201803
59,1,0,2,41,3,3.522479438,1.174159813
59,1,0,2,42,2,2.199725116,1.099862558
59,1,0,2,43,4,4.562910549,1.140727637
59,1,0,2,44,3,3.14953938,1.04984646
59,1,0,2,45,3,3.129880969,1.043293656
60,1,0,0,1,2,1.524145595,0.762072798
60,1,0,0,2,4,3.179845543,0.794961386
60,1,0,0,3,2,1.621726874,0.810863437
60,1,0,0,4,3,2.39172339,0.79724113
60,1,0,0,5,4,3.537120205,0.884280051
60,1,0,0,6,4,3.628658989,0.907164747
60,1,0,0,7,4,4.122734453,1.030683613
60,1,0,0,8,4,4.000007034,1.000001759
60,1,0,0,9,2,1.234889193,0.617444597
60,1,0,0,10,3,2.460471678,0.820157226
60,1,0,0,11,2,1.440442844,0.720221422
60,1,0,0,12,2,1.437859481,0.718929741
60,1,0,0,13,3,2.391792358,0.797264119
60,1,0,0,14,3,2.226255314,0.742085105
60,1,0,0,15,3,2.361871819,0.787290606
60,1,0,2,31,3,2.434869436,0.811623145
60,1,0,2,32,4,3.738069936,0.934517484
60,1,0,2,33,3,2.517270941,0.839090314
60,1,0,2,34,3,2.809583222,0.936527741
60,1,0,2,35,3,2.849330953,0.949776984
60,1,0,2,36,4,4.196590036,1.049147509
60,1,0,2,37,3,2.899813303,0.966604434
60,1,0,2,38,2,1.751643272,0.875821636
60,1,0,2,39,4,4.192372796,1.048093199
60,1,0,2,40,2,1.708904444,0.854452222
60,1,0,2,41,2,1.668649932,0.834324966
60,1,0,2,42,2,1.725481095,0.862740548
60,1,0,2,43,2,1.780245791,0.890122896
60,1,0,2,44,4,3.947633573,0.986908393
60,1,0,2,45,4,3.369060423,0.842265106
61,0,0,0,1,3,2.138337675,0.712779225
61,0,0,0,2,2,1.570834785,0.785417393
61,0,0,0,3,3,2.366219355,0.788739785
61,0,0,0,4,4,3.356578324,0.839144581
61,0,0,0,5,3,2.353809769,0.784603256
61,0,0,0,6,3,2.595528747,0.865176249
61,0,0,0,7,3,2.491134907,0.830378302
61,0,0,0,8,4,3.79824682,0.949561705
61,0,0,0,9,2,1.480025962,0.740012981
61,0,0,0,10,2,1.78101397,0.890506985
61,0,0,0,12,4,4.198857199,1.0497143
61,0,0,0,13,4,3.918476833,0.979619208
61,0,0,0,14,4,4.066550636,1.016637659
61,0,0,0,15,2,1.652124124,0.826062062
61,0,0,2,31,3,3.28495008,1.09498336
61,0,0,2,32,4,4.805919316,1.201479829
61,0,0,2,33,3,3.277885119,1.092628373
61,0,0,2,34,2,2.053919348,1.026959674
61,0,0,2,35,2,2.081483834,1.040741917
61,0,0,2,36,2,2.397740033,1.198870017
61,0,0,2,37,4,5.057605579,1.264401395
61,0,0,2,38,3,3.317644329,1.105881443
61,0,0,2,39,2,2.079820589,1.039910295
61,0,0,2,40,4,5.549394824,1.387348706
61,0,0,2,41,3,3.700536931,1.23351231
61,0,0,2,42,4,5.493612286,1.373403072
61,0,0,2,43,2,2.059983544,1.029991772
61,0,0,2,44,3,3.787634473,1.262544824
62,0,1,0,1,4,3.235526009,0.808881502
62,0,1,0,2,4,2.451314295,0.612828574
62,0,1,0,3,4,2.658509137,0.664627284
62,0,1,0,4,4,2.797960854,0.699490214
62,0,1,0,5,2,1.313680634,0.656840317
62,0,1,0,6,2,1.400362993,0.700181497
62,0,1,0,7,3,2.746728207,0.915576069
62,0,1,0,8,3,2.106425601,0.702141867
62,0,1,0,9,2,1.393039447,0.696519724
62,0,1,0,10,4,3.703839114,0.925959779
62,0,1,0,11,2,1.375940932,0.687970466
62,0,1,0,12,3,1.99221007,0.664070023
62,0,1,0,13,3,1.892402447,0.630800816
62,0,1,0,14,2,1.075506458,0.537753229
62,0,1,0,15,3,2.169879197,0.723293066
62,0,1,2,31,3,3.300844123,1.100281374
62,0,1,2,32,2,1.887025363,0.943512682
62,0,1,2,33,4,4.042957252,1.010739313
62,0,1,2,34,3,2.792650206,0.930883402
62,0,1,2,35,3,2.767078876,0.922359625
62,0,1,2,36,4,4.41485354,1.103713385
62,0,1,2,37,4,3.31569637,0.828924093
62,0,1,2,38,4,3.74435499,0.936088748
62,0,1,2,39,2,1.683711908,0.841855954
62,0,1,2,40,4,3.710333532,0.927583383
62,0,1,2,41,2,1.510336817,0.755168409
62,0,1,2,42,2,2.14616873,1.073084365
62,0,1,2,43,3,2.674572737,0.891524246
62,0,1,2,44,3,2.714710871,0.904903624
62,0,1,2,45,2,1.847332845,0.923666423
